year,origin,destination,embassy_level,focus
2005,JOR,JPN,6,1
2005,JOR,KWT,6,1
2005,JOR,LBN,6,1
2005,JOR,MAR,6,1
2005,JOR,MYS,6,1
2005,JOR,NLD,6,1
2005,JOR,OMN,6,1
2005,JOR,PAK,6,1
2005,JOR,QAT,6,1
2005,JOR,ROU,6,1
2005,JOR,RUS,6,1
2005,JOR,SAU,6,1
2005,JOR,SDN,6,1
2005,JOR,SYR,6,1
2005,JOR,TUN,6,1
2005,JOR,TUR,6,1
2005,JOR,USA,6,1
2005,JOR,YEM,6,1
2005,JOR,ZAF,6,1
2005,JPN,AFG,6,1
2005,JPN,AGO,4,1
2005,JPN,ARE,6,1
2005,JPN,ARG,6,1
2005,JPN,AUS,6,1
2005,JPN,AUT,6,1
2005,JPN,AZE,6,1
2005,JPN,BEL,6,1
2005,JPN,BGD,6,1
2005,JPN,BGR,6,1
2005,JPN,BHR,6,1
2005,JPN,BIH,6,1
2005,JPN,BLR,4,1
2005,JPN,BOL,6,1
2005,JPN,BRA,6,1
2005,JPN,BRN,6,1
2005,JPN,CAN,6,1
2005,JPN,CHE,6,1
2005,JPN,CHL,6,1
2005,JPN,CHN,6,1
2005,JPN,CIV,6,1
2005,JPN,CMR,6,1
2005,JPN,COD,6,1
2005,JPN,COL,6,1
2005,JPN,CRI,6,1
2005,JPN,CUB,6,1
2005,JPN,CZE,6,1
2005,JPN,DEU,6,1
2005,JPN,DNK,6,1
2005,JPN,DOM,6,1
2005,JPN,DZA,6,1
2005,JPN,ECU,6,1
2005,JPN,EGY,6,1
2005,JPN,ERI,6,1
2005,JPN,ESP,6,1
2005,JPN,EST,4,1
2005,JPN,ETH,6,1
2005,JPN,FIN,6,1
2005,JPN,FJI,6,1
2005,JPN,FRA,6,1
2005,JPN,FSM,4,1
2005,JPN,GAB,6,1
2005,JPN,GBR,6,1
2005,JPN,GHA,6,1
2005,JPN,GIN,6,1
2005,JPN,GRC,6,1
2005,JPN,GTM,6,1
2005,JPN,HND,6,1
2005,JPN,HRV,6,1
2005,JPN,HTI,6,1
2005,JPN,HUN,6,1
2005,JPN,IDN,6,1
2005,JPN,IND,6,1
2005,JPN,IRL,6,1
2005,JPN,IRN,6,1
2005,JPN,IRQ,6,1
2005,JPN,ISL,6,1
2005,JPN,ISR,6,1
2005,JPN,ITA,6,1
2005,JPN,JAM,6,1
2005,JPN,JOR,6,1
2005,JPN,KAZ,6,1
2005,JPN,KEN,6,1
2005,JPN,KGZ,6,1
2005,JPN,KHM,6,1
2005,JPN,KOR,6,1
2005,JPN,KWT,6,1
2005,JPN,LAO,6,1
2005,JPN,LBN,6,1
2005,JPN,LBY,6,1
2005,JPN,LKA,6,1
2005,JPN,LUX,6,1
2005,JPN,LVA,6,1
2005,JPN,MAR,6,1
2005,JPN,MDG,6,1
2005,JPN,MEX,6,1
2005,JPN,MHL,6,1
2005,JPN,MMR,6,1
2005,JPN,MNG,6,1
2005,JPN,MOZ,6,1
2005,JPN,MYS,6,1
2005,JPN,NGA,6,1
2005,JPN,NIC,6,1
2005,JPN,NLD,6,1
2005,JPN,NOR,6,1
2005,JPN,NPL,6,1
2005,JPN,NZL,6,1
2005,JPN,OMN,6,1
2005,JPN,PAK,6,1
2005,JPN,PAN,6,1
2005,JPN,PER,6,1
2005,JPN,PHL,6,1
2005,JPN,PLW,6,1
2005,JPN,PNG,6,1
2005,JPN,POL,6,1
2005,JPN,PRT,6,1
2005,JPN,PRY,6,1
2005,JPN,QAT,6,1
2005,JPN,ROU,6,1
2005,JPN,RUS,6,1
2005,JPN,SAU,6,1
2005,JPN,SDN,6,1
2005,JPN,SEN,6,1
2005,JPN,SGP,6,1
2005,JPN,SLB,4,1
2005,JPN,SLV,6,1
2005,JPN,SRB,6,1
2005,JPN,SUR,4,1
2005,JPN,SVK,6,1
2005,JPN,SWE,6,1
2005,JPN,SYR,6,1
2005,JPN,THA,6,1
2005,JPN,TKM,6,1
2005,JPN,TLS,6,1
2005,JPN,TTO,6,1
2005,JPN,TUN,6,1
2005,JPN,TUR,6,1
2005,JPN,TZA,6,1
2005,JPN,UGA,6,1
2005,JPN,UKR,6,1
2005,JPN,URY,6,1
2005,JPN,USA,6,1
2005,JPN,UZB,6,1
2005,JPN,VAT,6,1
2005,JPN,VEN,6,1
2005,JPN,VNM,6,1
2005,JPN,YEM,6,1
2005,JPN,ZAF,6,1
2005,JPN,ZMB,6,1
2005,JPN,ZWE,6,1
2005,KAZ,AFG,6,1
2005,KAZ,AUT,6,1
2005,KAZ,AZE,6,1
2005,KAZ,BEL,6,1
2005,KAZ,BLR,6,1
2005,KAZ,CHN,6,1
2005,KAZ,CZE,4,1
2005,KAZ,DEU,6,1
2005,KAZ,EGY,6,1
2005,KAZ,ESP,6,1
2005,KAZ,FRA,6,1
2005,KAZ,GBR,6,1
2005,KAZ,HUN,6,1
2005,KAZ,IND,4,1
2005,KAZ,IRN,6,1
2005,KAZ,ISR,6,1
2005,KAZ,ITA,6,1
2005,KAZ,JPN,6,1
2005,KAZ,KGZ,6,1
2005,KAZ,KOR,6,1
2005,KAZ,LTU,6,1
2005,KAZ,MNG,6,1
2005,KAZ,MYS,6,1
2005,KAZ,PAK,6,1
2005,KAZ,POL,6,1
2005,KAZ,RUS,6,1
2005,KAZ,SAU,6,1
2005,KAZ,THA,4,1
2005,KAZ,TJK,6,1
2005,KAZ,TKM,6,1
2005,KAZ,TUR,6,1
2005,KAZ,UKR,6,1
2005,KAZ,USA,6,1
2005,KAZ,UZB,4,1
2005,KEN,ARE,6,1
2005,KEN,AUS,6,1
2005,KEN,AUT,6,1
2005,KEN,BEL,6,1
2005,KEN,BWA,6,1
2005,KEN,CAN,6,1
2005,KEN,CHN,6,1
2005,KEN,COD,4,1
2005,KEN,DEU,6,1
2005,KEN,EGY,6,1
2005,KEN,ETH,6,1
2005,KEN,FRA,6,1
2005,KEN,GBR,6,1
2005,KEN,IND,6,1
2005,KEN,IRN,6,1
2005,KEN,ISR,6,1
2005,KEN,ITA,6,1
2005,KEN,JPN,6,1
2005,KEN,MYS,6,1
2005,KEN,NAM,6,1
2005,KEN,NGA,6,1
2005,KEN,NLD,6,1
2005,KEN,PAK,6,1
2005,KEN,RUS,6,1
2005,KEN,RWA,6,1
2005,KEN,SAU,6,1
2005,KEN,SDN,6,1
2005,KEN,SOM,6,1
2005,KEN,SWE,6,1
2005,KEN,TZA,6,1
2005,KEN,UGA,6,1
2005,KEN,USA,6,1
2005,KEN,ZAF,6,1
2005,KEN,ZMB,6,1
2005,KEN,ZWE,6,1
2005,KGZ,AUT,6,1
2005,KGZ,BEL,6,1
2005,KGZ,BLR,6,1
2005,KGZ,CHN,6,1
2005,KGZ,DEU,6,1
2005,KGZ,GBR,6,1
2005,KGZ,IND,6,1
2005,KGZ,JPN,6,1
2005,KGZ,KAZ,6,1
2005,KGZ,MYS,6,1
2005,KGZ,RUS,6,1
2005,KGZ,TJK,6,1
2005,KGZ,TKM,6,1
2005,KGZ,TUR,6,1
2005,KGZ,UKR,6,1
2005,KGZ,USA,6,1
2005,KGZ,UZB,6,1
2005,KHM,AUS,6,1
2005,KHM,BGR,6,1
2005,KHM,BRN,6,1
2005,KHM,CHN,6,1
2005,KHM,CUB,6,1
2005,KHM,DEU,6,1
2005,KHM,EGY,6,1
2005,KHM,FRA,6,1
2005,KHM,IDN,6,1
2005,KHM,IND,6,1
2005,KHM,JPN,6,1
2005,KHM,KOR,6,1
2005,KHM,LAO,6,1
2005,KHM,MMR,6,1
2005,KHM,MYS,6,1
2005,KHM,PHL,6,1
2005,KHM,RUS,6,1
2005,KHM,SGP,6,1
2005,KHM,THA,6,1
2005,KHM,USA,6,1
2005,KHM,VNM,6,1
2005,KNA,BEL,6,2
2005,KNA,CAN,6,2
2005,KNA,GBR,6,1
2005,KNA,JAM,6,1
2005,KNA,USA,6,1
2005,KOR,AFG,6,1
2005,KOR,ARE,6,1
2005,KOR,ARG,6,1
2005,KOR,AUS,6,1
2005,KOR,AUT,6,1
2005,KOR,BEL,6,1
2005,KOR,BGD,6,1
2005,KOR,BGR,6,1
2005,KOR,BOL,6,1
2005,KOR,BRA,6,1
2005,KOR,BRN,6,1
2005,KOR,CAN,6,1
2005,KOR,CHE,6,1
2005,KOR,CHL,6,1
2005,KOR,CHN,6,1
2005,KOR,CIV,6,1
2005,KOR,CMR,6,1
2005,KOR,COD,6,1
2005,KOR,COL,6,1
2005,KOR,CRI,6,1
2005,KOR,CZE,6,1
2005,KOR,DEU,6,1
2005,KOR,DNK,6,1
2005,KOR,DOM,6,1
2005,KOR,DZA,6,1
2005,KOR,ECU,6,1
2005,KOR,EGY,6,1
2005,KOR,ESP,6,1
2005,KOR,ETH,6,1
2005,KOR,FIN,6,1
2005,KOR,FJI,6,1
2005,KOR,FRA,6,1
2005,KOR,GAB,6,1
2005,KOR,GBR,6,1
2005,KOR,GEO,6,1
2005,KOR,GHA,6,1
2005,KOR,GRC,6,1
2005,KOR,GTM,6,1
2005,KOR,HUN,6,1
2005,KOR,IDN,6,1
2005,KOR,IND,6,1
2005,KOR,IRL,6,1
2005,KOR,IRN,6,1
2005,KOR,IRQ,6,1
2005,KOR,ISR,6,1
2005,KOR,ITA,6,1
2005,KOR,JOR,6,1
2005,KOR,JPN,6,1
2005,KOR,KAZ,6,1
2005,KOR,KEN,6,1
2005,KOR,KHM,6,1
2005,KOR,KWT,6,1
2005,KOR,LAO,6,1
2005,KOR,LBN,6,1
2005,KOR,LBY,6,1
2005,KOR,LKA,6,1
2005,KOR,MAR,6,1
2005,KOR,MEX,6,1
2005,KOR,MMR,6,1
2005,KOR,MNG,6,1
2005,KOR,MYS,6,1
2005,KOR,NGA,6,1
2005,KOR,NLD,6,1
2005,KOR,NOR,6,1
2005,KOR,NPL,6,1
2005,KOR,NZL,6,1
2005,KOR,OMN,6,1
2005,KOR,PAK,6,1
2005,KOR,PAN,6,1
2005,KOR,PER,6,1
2005,KOR,PHL,6,1
2005,KOR,PNG,6,1
2005,KOR,POL,6,1
2005,KOR,PRT,6,1
2005,KOR,PRY,6,1
2005,KOR,QAT,6,1
2005,KOR,ROU,6,1
2005,KOR,RUS,6,1
2005,KOR,SAU,6,1
2005,KOR,SDN,6,1
2005,KOR,SEN,6,1
2005,KOR,SGP,6,1
2005,KOR,SLV,6,1
2005,KOR,SRB,6,1
2005,KOR,SWE,6,1
2005,KOR,THA,6,1
2005,KOR,TLS,6,1
2005,KOR,TUN,6,1
2005,KOR,TUR,6,1
2005,KOR,TZA,6,1
2005,KOR,UKR,6,1
2005,KOR,URY,6,1
2005,KOR,USA,6,1
2005,KOR,UZB,6,1
2005,KOR,VAT,6,1
2005,KOR,VEN,6,1
2005,KOR,VNM,6,1
2005,KOR,YEM,6,1
2005,KOR,ZAF,6,1
2005,KWT,AFG,4,1
2005,KWT,ARE,6,1
2005,KWT,ARG,6,1
2005,KWT,AUS,6,1
2005,KWT,AUT,6,1
2005,KWT,BEL,6,1
2005,KWT,BGD,6,1
2005,KWT,BGR,6,1
2005,KWT,BHR,6,1
2005,KWT,BRA,6,1
2005,KWT,CAN,6,1
2005,KWT,CHN,6,1
2005,KWT,CZE,6,1
2005,KWT,DEU,6,1
2005,KWT,DZA,6,1
2005,KWT,EGY,6,1
2005,KWT,ESP,6,1
2005,KWT,ETH,6,1
2005,KWT,FRA,6,1
2005,KWT,GBR,6,1
2005,KWT,GRC,6,1
2005,KWT,IDN,6,1
2005,KWT,IND,6,1
2005,KWT,IRN,6,1
2005,KWT,ITA,6,1
2005,KWT,JOR,6,1
2005,KWT,JPN,6,1
2005,KWT,KEN,4,1
2005,KWT,KGZ,6,1
2005,KWT,KOR,6,1
2005,KWT,LBN,6,1
2005,KWT,LBY,4,1
2005,KWT,MAR,6,1
2005,KWT,MYS,6,1
2005,KWT,NLD,6,1
2005,KWT,OMN,6,1
2005,KWT,PAK,6,1
2005,KWT,PHL,6,1
2005,KWT,POL,6,1
2005,KWT,QAT,6,1
2005,KWT,RUS,6,1
2005,KWT,SAU,6,1
2005,KWT,SDN,4,1
2005,KWT,SEN,6,1
2005,KWT,SWE,6,1
2005,KWT,SYR,6,1
2005,KWT,THA,6,1
2005,KWT,TUN,6,1
2005,KWT,TUR,6,1
2005,KWT,UKR,6,1
2005,KWT,USA,6,1
2005,KWT,UZB,6,1
2005,KWT,VEN,6,1
2005,KWT,YEM,6,1
2005,KWT,ZAF,6,1
2005,KWT,ZWE,6,1
2005,LAO,AUS,6,1
2005,LAO,BRN,6,1
2005,LAO,CHN,6,1
2005,LAO,CUB,6,1
2005,LAO,DEU,4,1
2005,LAO,FRA,6,1
2005,LAO,IDN,6,1
2005,LAO,IND,6,1
2005,LAO,JPN,6,1
2005,LAO,KHM,6,1
2005,LAO,KOR,6,1
2005,LAO,MMR,6,1
2005,LAO,MNG,6,1
2005,LAO,MYS,6,1
2005,LAO,PHL,6,1
2005,LAO,POL,6,1
2005,LAO,PRK,6,1
2005,LAO,RUS,6,1
2005,LAO,SGP,6,1
2005,LAO,SWE,6,1
2005,LAO,THA,6,1
2005,LAO,USA,6,1
2005,LAO,VNM,6,1
2005,LBN,ARE,6,1
2005,LBN,ARG,6,1
2005,LBN,ARM,6,1
2005,LBN,AUS,6,1
2005,LBN,AUT,6,1
2005,LBN,BEL,6,1
2005,LBN,BGR,6,1
2005,LBN,BHR,6,1
2005,LBN,BRA,6,1
2005,LBN,CAN,6,1
2005,LBN,CHE,6,1
2005,LBN,CHL,6,1
2005,LBN,CHN,6,1
2005,LBN,CIV,6,1
2005,LBN,COD,4,1
2005,LBN,COL,6,1
2005,LBN,CUB,6,1
2005,LBN,CYP,6,1
2005,LBN,CZE,6,1
2005,LBN,DEU,6,1
2005,LBN,DZA,6,1
2005,LBN,EGY,6,1
2005,LBN,ESP,6,1
2005,LBN,FRA,6,1
2005,LBN,GAB,6,1
2005,LBN,GBR,6,1
2005,LBN,GHA,6,1
2005,LBN,GRC,6,1
2005,LBN,IDN,6,1
2005,LBN,IND,6,1
2005,LBN,IRN,6,1
2005,LBN,IRQ,4,1
2005,LBN,ITA,6,1
2005,LBN,JOR,6,1
2005,LBN,JPN,6,1
2005,LBN,KAZ,6,1
2005,LBN,KOR,6,1
2005,LBN,KWT,6,1
2005,LBN,LBR,4,1
2005,LBN,LBY,6,1
2005,LBN,MAR,6,1
2005,LBN,MEX,6,1
2005,LBN,NGA,6,1
2005,LBN,NLD,6,1
2005,LBN,PAK,6,1
2005,LBN,POL,6,1
2005,LBN,QAT,6,1
2005,LBN,ROU,6,1
2005,LBN,RUS,6,1
2005,LBN,SAU,6,1
2005,LBN,SDN,6,1
2005,LBN,SEN,6,1
2005,LBN,SLE,4,1
2005,LBN,SRB,6,1
2005,LBN,SWE,6,1
2005,LBN,TUR,6,1
2005,LBN,URY,6,1
2005,LBN,USA,6,1
2005,LBN,VAT,6,1
2005,LBN,VEN,6,1
2005,LBN,YEM,6,1
2005,LBN,ZAF,6,1
2005,LBR,CIV,6,1
2005,LBR,CMR,6,1
2005,LBR,COD,6,1
2005,LBR,DEU,6,1
2005,LBR,EGY,6,1
2005,LBR,ETH,6,1
2005,LBR,FRA,6,1
2005,LBR,GBR,4,1
2005,LBR,GHA,6,1
2005,LBR,GIN,4,1
2005,LBR,ITA,6,1
2005,LBR,JPN,4,1
2005,LBR,MAR,6,1
2005,LBR,NGA,6,1
2005,LBR,SLE,4,1
2005,LBR,USA,6,1
2005,LBR,ZAF,4,1
2005,LBY,ALB,4,1
2005,LBY,ARE,4,1
2005,LBY,ARG,4,1
2005,LBY,AUT,4,1
2005,LBY,AZE,6,1
2005,LBY,BEL,6,1
2005,LBY,BEN,6,1
2005,LBY,BFA,6,1
2005,LBY,BGD,4,1
2005,LBY,BGR,6,1
2005,LBY,BHR,4,1
2005,LBY,BIH,6,1
2005,LBY,BLR,4,1
2005,LBY,BRA,6,1
2005,LBY,CAF,6,1
2005,LBY,CAN,4,1
2005,LBY,CHE,6,1
2005,LBY,CHN,6,1
2005,LBY,CIV,6,1
2005,LBY,CMR,4,1
2005,LBY,COM,6,1
2005,LBY,CUB,6,1
2005,LBY,CYP,6,1
2005,LBY,CZE,4,1
2005,LBY,DEU,6,1
2005,LBY,DJI,6,1
2005,LBY,DNK,4,1
2005,LBY,DZA,6,1
2005,LBY,EGY,6,1
2005,LBY,ESP,6,1
2005,LBY,ETH,6,1
2005,LBY,FRA,6,1
2005,LBY,GBR,6,1
2005,LBY,GHA,6,1
2005,LBY,GIN,6,1
2005,LBY,GMB,4,1
2005,LBY,GRC,6,1
2005,LBY,HRV,6,1
2005,LBY,HUN,6,1
2005,LBY,IDN,4,1
2005,LBY,IND,4,1
2005,LBY,IRN,6,1
2005,LBY,ITA,4,1
2005,LBY,JOR,4,1
2005,LBY,JPN,6,1
2005,LBY,KAZ,4,1
2005,LBY,KOR,6,1
2005,LBY,KWT,4,1
2005,LBY,LBR,6,1
2005,LBY,LKA,6,1
2005,LBY,MAR,6,1
2005,LBY,MDG,4,1
2005,LBY,MLI,6,1
2005,LBY,MLT,6,1
2005,LBY,MOZ,6,1
2005,LBY,MYS,6,1
2005,LBY,NAM,4,1
2005,LBY,NER,6,1
2005,LBY,NGA,4,1
2005,LBY,NIC,6,1
2005,LBY,NLD,6,1
2005,LBY,PAK,4,1
2005,LBY,PAN,4,1
2005,LBY,PHL,6,1
2005,LBY,POL,6,1
2005,LBY,PRK,6,1
2005,LBY,PRT,6,1
2005,LBY,QAT,4,1
2005,LBY,ROU,4,1
2005,LBY,RUS,6,1
2005,LBY,RWA,6,1
2005,LBY,SAU,6,3
2005,LBY,SDN,6,1
2005,LBY,SEN,6,1
2005,LBY,SOM,6,1
2005,LBY,SRB,4,1
2005,LBY,SVK,6,1
2005,LBY,SWE,4,1
2005,LBY,SYR,6,1
2005,LBY,TCD,6,1
2005,LBY,TGO,4,1
2005,LBY,TKM,4,1
2005,LBY,TUN,6,1
2005,LBY,TUR,6,1
2005,LBY,TZA,6,1
2005,LBY,UGA,6,1
2005,LBY,UKR,6,1
2005,LBY,VAT,6,1
2005,LBY,VNM,6,1
2005,LBY,YEM,6,1
2005,LBY,ZAF,6,1
2005,LBY,ZMB,6,1
2005,LBY,ZWE,6,1
2005,LCA,BEL,6,2
2005,LCA,CAN,6,2
2005,LCA,GBR,6,1
2005,LCA,USA,6,1
2005,LIE,AUT,6,1
2005,LIE,BEL,6,1
2005,LIE,CHE,6,1
2005,LIE,DEU,6,1
2005,LIE,USA,6,1
2005,LKA,ARE,6,1
2005,LKA,AUS,6,1
2005,LKA,AUT,6,1
2005,LKA,BEL,6,1
2005,LKA,BGD,6,1
2005,LKA,BRA,6,1
2005,LKA,CAN,6,1
2005,LKA,CHN,6,1
2005,LKA,CUB,6,1
2005,LKA,DEU,6,1
2005,LKA,EGY,6,1
2005,LKA,FRA,6,1
2005,LKA,GBR,6,1
2005,LKA,IDN,6,1
2005,LKA,IND,6,1
2005,LKA,IRN,6,1
2005,LKA,ISR,6,1
2005,LKA,ITA,6,1
2005,LKA,JOR,6,1
2005,LKA,JPN,6,1
2005,LKA,KEN,6,1
2005,LKA,KOR,6,1
2005,LKA,KWT,6,1
2005,LKA,LBN,6,1
2005,LKA,MDV,6,1
2005,LKA,MMR,6,1
2005,LKA,MYS,6,1
2005,LKA,NLD,6,1
2005,LKA,NPL,6,1
2005,LKA,OMN,6,1
2005,LKA,PAK,6,1
2005,LKA,PHL,6,1
2005,LKA,POL,6,1
2005,LKA,QAT,6,1
2005,LKA,RUS,6,1
2005,LKA,SAU,6,1
2005,LKA,SGP,6,1
2005,LKA,SWE,6,1
2005,LKA,THA,6,1
2005,LKA,USA,6,1
2005,LKA,VNM,6,1
2005,LKA,ZAF,6,1
2005,LSO,BEL,6,1
2005,LSO,CHN,6,1
2005,LSO,DEU,6,1
2005,LSO,DNK,6,1
2005,LSO,ETH,6,1
2005,LSO,GBR,4,1
2005,LSO,ITA,4,1
2005,LSO,KEN,6,1
2005,LSO,LBY,6,1
2005,LSO,USA,6,1
2005,LSO,ZAF,6,1
2005,LTU,AUT,6,1
2005,LTU,BEL,6,1
2005,LTU,BLR,6,1
2005,LTU,CAN,6,1
2005,LTU,CHN,6,1
2005,LTU,CZE,6,1
2005,LTU,DEU,6,1
2005,LTU,DNK,6,1
2005,LTU,ESP,6,1
2005,LTU,EST,6,1
2005,LTU,FIN,6,1
2005,LTU,FRA,6,1
2005,LTU,GBR,6,1
2005,LTU,IRL,6,1
2005,LTU,ISR,6,1
2005,LTU,ITA,6,1
2005,LTU,JPN,6,1
2005,LTU,KAZ,6,1
2005,LTU,LVA,6,1
2005,LTU,NOR,6,1
2005,LTU,POL,6,1
2005,LTU,PRT,6,1
2005,LTU,RUS,6,1
2005,LTU,SWE,6,1
2005,LTU,UKR,6,1
2005,LTU,USA,6,1
2005,LTU,VAT,6,1
2005,LUX,AUT,6,1
2005,LUX,BEL,6,1
2005,LUX,CHE,6,1
2005,LUX,CHN,6,1
2005,LUX,CZE,6,1
2005,LUX,DEU,6,1
2005,LUX,DNK,6,1
2005,LUX,ESP,6,1
2005,LUX,FRA,6,1
2005,LUX,GBR,6,1
2005,LUX,IND,6,1
2005,LUX,ITA,6,1
2005,LUX,JPN,6,1
2005,LUX,MYS,4,1
2005,LUX,NLD,6,1
2005,LUX,PRT,6,1
2005,LUX,RUS,6,1
2005,LUX,USA,6,1
2005,LVA,AUT,6,1
2005,LVA,BEL,6,1
2005,LVA,BLR,6,1
2005,LVA,CAN,6,1
2005,LVA,CHN,6,1
2005,LVA,CZE,6,1
2005,LVA,DEU,6,1
2005,LVA,DNK,6,1
2005,LVA,ESP,6,1
2005,LVA,EST,6,1
2005,LVA,FIN,6,1
2005,LVA,FRA,6,1
2005,LVA,GBR,6,1
2005,LVA,GRC,6,1
2005,LVA,ISR,6,1
2005,LVA,ITA,6,1
2005,LVA,LTU,6,1
2005,LVA,NLD,6,1
2005,LVA,NOR,6,1
2005,LVA,POL,6,1
2005,LVA,PRT,6,1
2005,LVA,RUS,6,1
2005,LVA,SWE,6,1
2005,LVA,UKR,6,1
2005,LVA,USA,6,1
2005,LVA,UZB,6,1
2005,MAR,AGO,6,1
2005,MAR,ARE,6,1
2005,MAR,AUT,6,1
2005,MAR,BEL,6,1
2005,MAR,BFA,6,1
2005,MAR,BGD,6,1
2005,MAR,BGR,6,1
2005,MAR,BHR,6,1
2005,MAR,BRA,6,1
2005,MAR,CAN,6,1
2005,MAR,CHE,6,1
2005,MAR,CHL,6,1
2005,MAR,CHN,6,1
2005,MAR,CIV,6,1
2005,MAR,CMR,6,1
2005,MAR,COL,6,1
2005,MAR,CZE,4,1
2005,MAR,DEU,6,1
2005,MAR,DNK,6,1
2005,MAR,DZA,6,1
2005,MAR,EGY,6,1
2005,MAR,ESP,6,1
2005,MAR,ETH,6,1
2005,MAR,FIN,4,1
2005,MAR,FRA,6,1
2005,MAR,GAB,6,1
2005,MAR,GBR,6,1
2005,MAR,GIN,6,1
2005,MAR,GNQ,4,1
2005,MAR,GRC,6,1
2005,MAR,HUN,6,1
2005,MAR,IDN,6,1
2005,MAR,IND,4,1
2005,MAR,IRL,4,1
2005,MAR,IRN,6,1
2005,MAR,IRQ,6,1
2005,MAR,ITA,6,1
2005,MAR,JOR,6,1
2005,MAR,JPN,6,1
2005,MAR,KEN,4,1
2005,MAR,KGZ,6,1
2005,MAR,KOR,6,1
2005,MAR,KWT,6,1
2005,MAR,LBR,4,1
2005,MAR,LBY,6,1
2005,MAR,MEX,4,1
2005,MAR,MLI,6,1
2005,MAR,MRT,6,1
2005,MAR,MYS,6,1
2005,MAR,NER,6,1
2005,MAR,NGA,6,1
2005,MAR,NLD,6,1
2005,MAR,NOR,6,1
2005,MAR,OMN,6,1
2005,MAR,PAK,6,1
2005,MAR,PER,6,1
2005,MAR,POL,6,1
2005,MAR,PRT,6,1
2005,MAR,QAT,6,1
2005,MAR,ROU,6,1
2005,MAR,RUS,6,1
2005,MAR,SAU,6,1
2005,MAR,SDN,6,1
2005,MAR,SEN,6,1
2005,MAR,SRB,6,1
2005,MAR,SWE,6,1
2005,MAR,SYR,6,1
2005,MAR,THA,6,1
2005,MAR,TUN,6,1
2005,MAR,TUR,6,1
2005,MAR,USA,6,1
2005,MAR,VAT,6,1
2005,MAR,VEN,6,1
2005,MAR,YEM,6,1
2005,MAR,ZAF,6,3
2005,MCO,BEL,6,1
2005,MCO,CHE,6,1
2005,MCO,DEU,6,1
2005,MCO,ESP,6,1
2005,MCO,FRA,6,1
2005,MCO,ITA,6,1
2005,MCO,VAT,6,1
2005,MDA,AUT,6,1
2005,MDA,BEL,4,1
2005,MDA,BGR,6,1
2005,MDA,BLR,6,1
2005,MDA,CHE,6,1
2005,MDA,CHN,6,1
2005,MDA,DEU,6,1
2005,MDA,FRA,6,1
2005,MDA,GBR,6,1
2005,MDA,HUN,6,1
2005,MDA,ISR,6,1
2005,MDA,ITA,6,1
2005,MDA,POL,6,1
2005,MDA,ROU,6,1
2005,MDA,RUS,6,1
2005,MDA,TUR,6,1
2005,MDA,UKR,6,1
2005,MDA,USA,6,1
2005,MDA,UZB,6,1
2005,MDG,BEL,6,1
2005,MDG,CAN,6,1
2005,MDG,CHN,6,1
2005,MDG,DEU,6,1
2005,MDG,DZA,4,1
2005,MDG,ETH,6,1
2005,MDG,FRA,6,1
2005,MDG,GBR,4,1
2005,MDG,ITA,6,1
2005,MDG,JPN,6,1
2005,MDG,MUS,6,1
2005,MDG,RUS,6,1
2005,MDG,SEN,6,1
2005,MDG,TZA,4,1
2005,MDG,USA,6,1
2005,MDV,GBR,6,1
2005,MDV,LKA,6,1
2005,MDV,USA,6,1
2005,MEX,ARG,4,1
2005,MEX,AUS,6,1
2005,MEX,AUT,6,1
2005,MEX,BEL,6,1
2005,MEX,BLZ,6,1
2005,MEX,BOL,6,1
2005,MEX,BRA,6,1
2005,MEX,CAN,6,1
2005,MEX,CHE,6,1
2005,MEX,CHL,6,1
2005,MEX,CHN,6,1
2005,MEX,COL,6,1
2005,MEX,CRI,6,1
2005,MEX,CUB,6,1
2005,MEX,CZE,6,1
2005,MEX,DEU,6,1
2005,MEX,DNK,6,1
2005,MEX,DOM,6,1
2005,MEX,DZA,6,1
2005,MEX,ECU,6,1
2005,MEX,EGY,6,1
2005,MEX,ESP,6,1
2005,MEX,ETH,6,1
2005,MEX,FIN,6,1
2005,MEX,FRA,6,1
2005,MEX,GBR,6,1
2005,MEX,GRC,6,1
2005,MEX,GTM,6,1
2005,MEX,HND,6,1
2005,MEX,HTI,6,1
2005,MEX,HUN,6,1
2005,MEX,IDN,6,1
2005,MEX,IND,6,1
2005,MEX,IRL,6,1
2005,MEX,IRN,6,1
2005,MEX,ISR,6,1
2005,MEX,ITA,6,1
2005,MEX,JAM,6,1
2005,MEX,JPN,6,1
2005,MEX,KEN,6,1
2005,MEX,KOR,6,1
2005,MEX,LBN,6,1
2005,MEX,MAR,6,1
2005,MEX,MYS,6,1
2005,MEX,NAM,4,1
2005,MEX,NIC,6,1
2005,MEX,NLD,6,1
2005,MEX,NZL,6,1
2005,MEX,PAN,6,1
2005,MEX,PER,6,1
2005,MEX,PHL,6,1
2005,MEX,POL,6,1
2005,MEX,PRT,6,1
2005,MEX,PRY,6,1
2005,MEX,ROU,4,1
2005,MEX,RUS,6,1
2005,MEX,SAU,6,1
2005,MEX,SGP,6,1
2005,MEX,SLV,6,1
2005,MEX,SRB,4,1
2005,MEX,SWE,6,1
2005,MEX,THA,6,1
2005,MEX,TTO,6,1
2005,MEX,TUR,6,1
2005,MEX,URY,6,1
2005,MEX,USA,6,1
2005,MEX,VAT,6,1
2005,MEX,VEN,6,1
2005,MEX,VNM,6,1
