year,origin,destination,embassy_level,focus
2016,SYR,TUR,4,1
2016,SYR,TZA,6,1
2016,SYR,USA,4,1
2016,SYR,VEN,6,1
2016,SYR,ZAF,6,1
2016,TCD,BEL,4,1
2016,TCD,CAF,6,1
2016,TCD,CHE,4,1
2016,TCD,CIV,6,1
2016,TCD,CMR,6,1
2016,TCD,COD,6,1
2016,TCD,COG,6,1
2016,TCD,DEU,6,1
2016,TCD,DZA,6,1
2016,TCD,EGY,6,1
2016,TCD,ETH,6,1
2016,TCD,FRA,6,1
2016,TCD,LBY,6,1
2016,TCD,NER,6,1
2016,TCD,NGA,6,1
2016,TCD,QAT,6,1
2016,TCD,RUS,6,1
2016,TCD,SAU,6,1
2016,TCD,SDN,6,1
2016,TCD,USA,6,1
2016,TCD,ZAF,6,1
2016,TGO,BEL,6,1
2016,TGO,CAN,6,1
2016,TGO,CHE,6,1
2016,TGO,CHN,6,1
2016,TGO,COD,6,1
2016,TGO,DEU,6,1
2016,TGO,ETH,6,1
2016,TGO,FRA,6,1
2016,TGO,GBR,4,1
2016,TGO,JPN,6,1
2016,TGO,USA,4,1
2016,TGO,ZAF,4,1
2016,THA,ARE,6,1
2016,THA,ARG,4,1
2016,THA,AUS,6,1
2016,THA,AUT,6,1
2016,THA,BEL,6,1
2016,THA,BGD,6,1
2016,THA,BHR,6,1
2016,THA,BRA,4,1
2016,THA,BRN,6,1
2016,THA,CAN,6,1
2016,THA,CHE,6,1
2016,THA,CHL,4,1
2016,THA,CHN,6,1
2016,THA,CZE,6,1
2016,THA,DEU,6,1
2016,THA,DNK,6,1
2016,THA,EGY,6,1
2016,THA,ESP,6,1
2016,THA,FIN,4,1
2016,THA,FRA,6,1
2016,THA,GBR,6,1
2016,THA,GRC,6,1
2016,THA,HUN,6,1
2016,THA,IDN,6,1
2016,THA,IND,6,1
2016,THA,IRN,6,1
2016,THA,ISR,6,1
2016,THA,ITA,6,1
2016,THA,JOR,6,1
2016,THA,JPN,6,1
2016,THA,KEN,6,1
2016,THA,KHM,6,1
2016,THA,KOR,6,1
2016,THA,KWT,6,1
2016,THA,LAO,6,1
2016,THA,LKA,6,1
2016,THA,MAR,6,1
2016,THA,MEX,6,1
2016,THA,MMR,6,1
2016,THA,MYS,6,1
2016,THA,NGA,6,1
2016,THA,NLD,4,1
2016,THA,NOR,6,1
2016,THA,NPL,6,1
2016,THA,NZL,6,1
2016,THA,OMN,6,1
2016,THA,PAK,6,1
2016,THA,PER,6,1
2016,THA,PHL,6,1
2016,THA,POL,4,1
2016,THA,PRT,4,1
2016,THA,QAT,6,1
2016,THA,ROU,6,1
2016,THA,RUS,6,1
2016,THA,SAU,4,1
2016,THA,SEN,6,1
2016,THA,SGP,6,1
2016,THA,SWE,6,1
2016,THA,TLS,6,1
2016,THA,TUR,6,1
2016,THA,USA,6,1
2016,THA,VNM,6,1
2016,THA,ZAF,6,1
2016,TJK,AFG,6,1
2016,TJK,ARE,6,1
2016,TJK,AUT,6,1
2016,TJK,AZE,6,1
2016,TJK,BEL,6,1
2016,TJK,BLR,6,1
2016,TJK,CHE,6,1
2016,TJK,CHN,6,1
2016,TJK,DEU,6,1
2016,TJK,EGY,6,1
2016,TJK,FRA,6,1
2016,TJK,GBR,4,1
2016,TJK,IND,6,1
2016,TJK,IRN,6,1
2016,TJK,JPN,6,1
2016,TJK,KAZ,6,1
2016,TJK,KGZ,6,1
2016,TJK,KOR,6,1
2016,TJK,MYS,6,1
2016,TJK,PAK,6,1
2016,TJK,RUS,6,1
2016,TJK,SAU,6,1
2016,TJK,TKM,4,1
2016,TJK,TUR,6,1
2016,TJK,UKR,6,1
2016,TJK,USA,6,1
2016,TJK,UZB,6,1
2016,TKM,AFG,6,1
2016,TKM,ARM,6,1
2016,TKM,AUT,6,1
2016,TKM,AZE,6,1
2016,TKM,BEL,6,1
2016,TKM,BLR,6,1
2016,TKM,CHE,6,1
2016,TKM,CHN,6,1
2016,TKM,DEU,6,1
2016,TKM,FRA,6,1
2016,TKM,GBR,6,1
2016,TKM,GEO,6,1
2016,TKM,IND,6,1
2016,TKM,IRN,6,1
2016,TKM,JPN,6,1
2016,TKM,KAZ,4,1
2016,TKM,KGZ,6,1
2016,TKM,KOR,6,1
2016,TKM,MYS,6,1
2016,TKM,PAK,6,1
2016,TKM,ROU,6,1
2016,TKM,RUS,6,1
2016,TKM,SAU,6,1
2016,TKM,TJK,6,1
2016,TKM,TUR,6,1
2016,TKM,UKR,6,1
2016,TKM,USA,6,1
2016,TKM,UZB,6,1
2016,TLS,AUS,6,1
2016,TLS,BEL,6,1
2016,TLS,BRA,6,1
2016,TLS,BRN,6,1
2016,TLS,CHE,6,1
2016,TLS,CHN,6,1
2016,TLS,CUB,6,1
2016,TLS,GBR,6,1
2016,TLS,IDN,6,1
2016,TLS,JPN,6,1
2016,TLS,KHM,6,1
2016,TLS,KOR,6,1
2016,TLS,MYS,6,1
2016,TLS,NZL,6,1
2016,TLS,PHL,6,1
2016,TLS,PRT,6,1
2016,TLS,SGP,6,1
2016,TLS,THA,6,1
2016,TLS,USA,6,1
2016,TLS,VAT,6,1
2016,TON,AUS,6,1
2016,TON,CHN,6,1
2016,TON,GBR,6,1
2016,TON,JPN,6,1
2016,TON,USA,6,1
2016,TTO,BEL,6,1
2016,TTO,BRA,6,1
2016,TTO,CAN,6,1
2016,TTO,CHN,6,1
2016,TTO,CUB,6,1
2016,TTO,GBR,6,1
2016,TTO,IND,6,1
2016,TTO,JAM,6,1
2016,TTO,NGA,6,1
2016,TTO,UGA,4,1
2016,TTO,USA,6,1
2016,TTO,VEN,6,1
2016,TTO,ZAF,6,1
2016,TUN,ARE,6,1
2016,TUN,ARG,6,1
2016,TUN,AUS,6,1
2016,TUN,AUT,4,1
2016,TUN,BEL,6,1
2016,TUN,BFA,6,1
2016,TUN,BHR,6,1
2016,TUN,BRA,6,1
2016,TUN,CAN,6,1
2016,TUN,CHE,6,1
2016,TUN,CHN,6,1
2016,TUN,CIV,6,1
2016,TUN,CMR,6,1
2016,TUN,COD,6,1
2016,TUN,CZE,6,1
2016,TUN,DEU,6,1
2016,TUN,DZA,6,1
2016,TUN,EGY,6,1
2016,TUN,ESP,6,1
2016,TUN,ETH,6,1
2016,TUN,FIN,6,1
2016,TUN,FRA,6,1
2016,TUN,GBR,6,1
2016,TUN,GRC,6,1
2016,TUN,HUN,6,1
2016,TUN,IDN,6,1
2016,TUN,IND,6,1
2016,TUN,IRN,6,1
2016,TUN,IRQ,6,1
2016,TUN,ITA,6,1
2016,TUN,JOR,6,1
2016,TUN,JPN,6,1
2016,TUN,KOR,6,1
2016,TUN,KWT,6,1
2016,TUN,LBN,6,1
2016,TUN,LBY,6,1
2016,TUN,MAR,6,1
2016,TUN,MLI,6,1
2016,TUN,MLT,6,1
2016,TUN,MRT,6,1
2016,TUN,NLD,6,1
2016,TUN,NOR,6,1
2016,TUN,OMN,6,1
2016,TUN,PAK,6,1
2016,TUN,POL,6,1
2016,TUN,PRT,6,1
2016,TUN,QAT,6,1
2016,TUN,ROU,6,1
2016,TUN,RUS,6,1
2016,TUN,SAU,6,1
2016,TUN,SDN,6,1
2016,TUN,SEN,6,1
2016,TUN,SRB,4,1
2016,TUN,SWE,6,1
2016,TUN,TUR,6,1
2016,TUN,USA,6,1
2016,TUN,YEM,6,1
2016,TUN,ZAF,6,1
2016,TUR,AFG,6,1
2016,TUR,AGO,6,1
2016,TUR,ALB,6,1
2016,TUR,ARE,6,1
2016,TUR,ARG,6,1
2016,TUR,AUS,6,1
2016,TUR,AUT,4,1
2016,TUR,AZE,6,1
2016,TUR,BEL,6,1
2016,TUR,BEN,6,1
2016,TUR,BFA,6,1
2016,TUR,BGD,6,1
2016,TUR,BGR,6,1
2016,TUR,BHR,6,1
2016,TUR,BIH,6,1
2016,TUR,BLR,6,1
2016,TUR,BRA,6,1
2016,TUR,BRN,6,1
2016,TUR,BWA,6,1
2016,TUR,CAN,6,1
2016,TUR,CHE,6,1
2016,TUR,CHL,6,1
2016,TUR,CHN,6,1
2016,TUR,CIV,6,1
2016,TUR,CMR,6,1
2016,TUR,COD,6,1
2016,TUR,COG,6,1
2016,TUR,COL,6,1
2016,TUR,CUB,6,1
2016,TUR,CZE,6,1
2016,TUR,DEU,6,1
2016,TUR,DJI,6,1
2016,TUR,DNK,6,1
2016,TUR,DZA,6,1
2016,TUR,ECU,6,1
2016,TUR,EGY,4,1
2016,TUR,ESP,6,1
2016,TUR,EST,6,1
2016,TUR,ETH,6,1
2016,TUR,FIN,6,1
2016,TUR,FRA,6,1
2016,TUR,GAB,6,1
2016,TUR,GBR,6,1
2016,TUR,GEO,6,1
2016,TUR,GHA,6,1
2016,TUR,GIN,6,1
2016,TUR,GMB,6,1
2016,TUR,GRC,6,1
2016,TUR,HRV,4,1
2016,TUR,HUN,6,1
2016,TUR,IDN,6,1
2016,TUR,IND,6,1
2016,TUR,IRL,6,1
2016,TUR,IRN,6,1
2016,TUR,IRQ,6,1
2016,TUR,ISR,4,1
2016,TUR,ITA,6,1
2016,TUR,JOR,6,1
2016,TUR,JPN,6,1
2016,TUR,KAZ,6,1
2016,TUR,KEN,6,1
2016,TUR,KGZ,6,1
2016,TUR,KHM,6,1
2016,TUR,KOR,6,1
2016,TUR,KWT,6,1
2016,TUR,LBN,6,1
2016,TUR,LBY,6,1
2016,TUR,LKA,6,1
2016,TUR,LTU,6,1
2016,TUR,LUX,6,1
2016,TUR,LVA,6,1
2016,TUR,MAR,6,1
2016,TUR,MDA,6,1
2016,TUR,MDG,6,1
2016,TUR,MEX,6,1
2016,TUR,MKD,6,1
2016,TUR,MLI,6,1
2016,TUR,MLT,6,1
2016,TUR,MNE,6,1
2016,TUR,MNG,6,1
2016,TUR,MOZ,6,1
2016,TUR,MRT,6,1
2016,TUR,MYS,6,1
2016,TUR,NAM,6,1
2016,TUR,NER,6,1
2016,TUR,NGA,6,1
2016,TUR,NLD,6,1
2016,TUR,NOR,6,1
2016,TUR,NZL,6,1
2016,TUR,OMN,6,1
2016,TUR,PAK,6,1
2016,TUR,PER,6,1
2016,TUR,PHL,6,1
2016,TUR,POL,6,1
2016,TUR,PRT,6,1
2016,TUR,QAT,6,1
2016,TUR,ROU,6,1
2016,TUR,RUS,6,1
2016,TUR,RWA,6,1
2016,TUR,SAU,6,1
2016,TUR,SDN,6,1
2016,TUR,SEN,6,1
2016,TUR,SGP,6,1
2016,TUR,SOM,6,1
2016,TUR,SRB,6,1
2016,TUR,SSD,6,1
2016,TUR,SVK,6,1
2016,TUR,SVN,6,1
2016,TUR,SWE,6,1
2016,TUR,TCD,6,1
2016,TUR,THA,6,1
2016,TUR,TJK,6,1
2016,TUR,TKM,6,1
2016,TUR,TUN,6,1
2016,TUR,TZA,6,1
2016,TUR,UGA,6,1
2016,TUR,UKR,6,1
2016,TUR,USA,6,1
2016,TUR,UZB,6,1
2016,TUR,VAT,6,1
2016,TUR,VEN,6,1
2016,TUR,VNM,6,1
2016,TUR,XKX,6,1
2016,TUR,YEM,6,1
2016,TUR,ZAF,6,1
2016,TUR,ZMB,6,1
2016,TUR,ZWE,6,1
2016,TUV,BEL,6,1
2016,TUV,FJI,6,1
2016,TUV,NZL,6,1
2016,TUV,TWN,6,1
2016,TUV,USA,6,1
2016,TWN,BFA,6,1
2016,TWN,BLZ,6,1
2016,TWN,DOM,6,1
2016,TWN,GTM,6,1
2016,TWN,HND,6,1
2016,TWN,HTI,6,1
2016,TWN,KIR,6,1
2016,TWN,KNA,6,1
2016,TWN,LCA,6,1
2016,TWN,MHL,6,1
2016,TWN,NIC,6,1
2016,TWN,NRU,6,1
2016,TWN,PAN,6,1
2016,TWN,PLW,6,1
2016,TWN,PRY,6,1
2016,TWN,SLB,6,1
2016,TWN,SLV,6,1
2016,TWN,SWZ,6,1
2016,TWN,TUV,6,1
2016,TWN,VAT,6,1
2016,TWN,VCT,6,1
2016,TZA,BDI,6,1
2016,TZA,BEL,4,1
2016,TZA,BRA,6,1
2016,TZA,CAN,6,1
2016,TZA,CHN,6,1
2016,TZA,COD,6,1
2016,TZA,DEU,6,1
2016,TZA,EGY,6,1
2016,TZA,ETH,6,1
2016,TZA,FRA,6,1
2016,TZA,GBR,6,1
2016,TZA,ITA,6,1
2016,TZA,JPN,6,1
2016,TZA,KEN,6,1
2016,TZA,MOZ,6,1
2016,TZA,MWI,6,1
2016,TZA,MYS,6,1
2016,TZA,NLD,6,1
2016,TZA,RUS,6,1
2016,TZA,RWA,6,1
2016,TZA,SAU,6,1
2016,TZA,SWE,6,1
2016,TZA,UGA,6,1
2016,TZA,USA,6,1
2016,TZA,ZAF,6,1
2016,TZA,ZMB,6,1
2016,TZA,ZWE,6,1
2016,UGA,ARE,6,1
2016,UGA,AUS,6,1
2016,UGA,BDI,6,1
2016,UGA,BEL,6,1
2016,UGA,CAN,6,1
2016,UGA,CHE,6,1
2016,UGA,CHN,6,1
2016,UGA,COD,6,1
2016,UGA,DEU,6,1
2016,UGA,DNK,6,1
2016,UGA,EGY,4,1
2016,UGA,ETH,6,1
2016,UGA,FRA,6,1
2016,UGA,GBR,6,1
2016,UGA,IND,6,1
2016,UGA,IRN,6,1
2016,UGA,ITA,6,1
2016,UGA,JPN,6,1
2016,UGA,KEN,6,1
2016,UGA,LBY,6,1
2016,UGA,MYS,6,1
2016,UGA,NGA,6,1
2016,UGA,RUS,6,1
2016,UGA,RWA,6,1
2016,UGA,SAU,6,1
2016,UGA,SDN,6,1
2016,UGA,SOM,6,1
2016,UGA,SSD,6,1
2016,UGA,TUR,6,1
2016,UGA,TZA,6,1
2016,UGA,USA,6,1
2016,UGA,ZAF,6,1
2016,UKR,AGO,4,1
2016,UKR,ARE,6,1
2016,UKR,ARG,6,1
2016,UKR,ARM,4,1
2016,UKR,AUS,6,1
2016,UKR,AUT,6,1
2016,UKR,AZE,6,1
2016,UKR,BEL,6,1
2016,UKR,BGR,6,1
2016,UKR,BLR,6,1
2016,UKR,BRA,6,1
2016,UKR,CAN,6,1
2016,UKR,CHE,4,1
2016,UKR,CHN,6,1
2016,UKR,CUB,4,1
2016,UKR,CYP,6,1
2016,UKR,CZE,6,1
2016,UKR,DEU,6,1
2016,UKR,DNK,4,1
2016,UKR,DZA,4,1
2016,UKR,EGY,6,1
2016,UKR,ESP,6,1
2016,UKR,EST,6,1
2016,UKR,ETH,4,1
2016,UKR,FIN,6,1
2016,UKR,FRA,6,1
2016,UKR,GBR,6,1
2016,UKR,GEO,6,1
2016,UKR,GIN,6,1
2016,UKR,GRC,4,1
2016,UKR,HRV,4,1
2016,UKR,HUN,6,1
2016,UKR,IDN,6,1
2016,UKR,IND,6,1
2016,UKR,IRL,6,1
2016,UKR,IRN,6,1
2016,UKR,IRQ,6,1
2016,UKR,ISR,6,1
2016,UKR,ITA,6,1
2016,UKR,JOR,6,1
2016,UKR,JPN,6,1
2016,UKR,KAZ,4,1
2016,UKR,KEN,6,1
2016,UKR,KGZ,6,1
2016,UKR,KOR,6,1
2016,UKR,KWT,6,1
2016,UKR,LBN,6,1
2016,UKR,LBY,6,2
2016,UKR,LTU,6,1
2016,UKR,LVA,6,1
2016,UKR,MAR,6,1
2016,UKR,MDA,6,1
2016,UKR,MEX,6,1
2016,UKR,MKD,4,1
2016,UKR,MNE,4,1
2016,UKR,MYS,6,1
2016,UKR,NGA,6,1
2016,UKR,NLD,6,1
2016,UKR,NOR,6,1
2016,UKR,PAK,6,1
2016,UKR,PER,6,1
2016,UKR,POL,6,1
2016,UKR,PRT,6,1
2016,UKR,ROU,4,1
2016,UKR,RUS,6,1
2016,UKR,SAU,6,1
2016,UKR,SEN,6,1
2016,UKR,SGP,6,1
2016,UKR,SRB,6,1
2016,UKR,SVK,6,1
2016,UKR,SVN,6,1
2016,UKR,SWE,6,1
2016,UKR,SYR,4,1
2016,UKR,THA,6,1
2016,UKR,TJK,6,1
2016,UKR,TKM,6,1
2016,UKR,TUN,6,1
2016,UKR,TUR,6,1
2016,UKR,USA,6,1
2016,UKR,UZB,6,1
2016,UKR,VAT,6,1
2016,UKR,VNM,6,1
2016,UKR,ZAF,6,1
2016,URY,AGO,6,1
2016,URY,ARG,6,1
2016,URY,AUS,6,1
2016,URY,AUT,6,1
2016,URY,BEL,6,1
2016,URY,BOL,6,1
2016,URY,BRA,6,1
2016,URY,CAN,6,1
2016,URY,CHE,6,1
2016,URY,CHL,6,1
2016,URY,CHN,6,1
2016,URY,COL,6,1
2016,URY,CRI,6,1
2016,URY,CUB,6,1
2016,URY,DEU,6,1
2016,URY,DOM,6,1
2016,URY,ECU,6,1
2016,URY,EGY,6,1
2016,URY,ESP,6,1
2016,URY,FIN,6,1
2016,URY,FRA,6,1
2016,URY,GBR,6,1
2016,URY,GRC,6,1
2016,URY,GTM,6,1
2016,URY,IND,6,1
2016,URY,IRN,6,1
2016,URY,ISR,6,1
2016,URY,ITA,4,1
2016,URY,JPN,6,1
2016,URY,KOR,6,1
2016,URY,LBN,6,1
2016,URY,MEX,6,1
2016,URY,NLD,6,1
2016,URY,PAN,6,1
2016,URY,PER,6,1
2016,URY,POL,6,1
2016,URY,PRT,6,1
2016,URY,PRY,6,1
2016,URY,QAT,6,1
2016,URY,ROU,6,1
2016,URY,RUS,6,1
2016,URY,SAU,6,1
2016,URY,SLV,6,1
2016,URY,SWE,6,1
2016,URY,USA,6,1
2016,URY,VAT,6,1
2016,URY,VEN,6,1
2016,URY,VNM,6,1
2016,URY,ZAF,6,1
2016,USA,AFG,4,1
2016,USA,AGO,6,1
2016,USA,ALB,6,1
2016,USA,ARE,6,1
2016,USA,ARG,4,1
2016,USA,ARM,6,1
2016,USA,AUS,4,1
2016,USA,AUT,4,1
2016,USA,AZE,6,1
2016,USA,BDI,6,1
2016,USA,BEL,4,1
2016,USA,BEN,6,1
2016,USA,BFA,6,1
2016,USA,BGD,6,1
2016,USA,BGR,6,1
2016,USA,BHR,6,1
2016,USA,BHS,4,1
2016,USA,BIH,6,1
2016,USA,BLR,4,1
2016,USA,BOL,4,1
2016,USA,BRA,6,1
2016,USA,BRB,6,1
2016,USA,BRN,6,1
2016,USA,BWA,6,1
2016,USA,CAF,6,1
2016,USA,CAN,4,1
2016,USA,CHE,4,1
2016,USA,CHL,6,1
2016,USA,CHN,6,1
2016,USA,CIV,4,1
2016,USA,CMR,6,1
2016,USA,COD,4,1
2016,USA,COG,6,1
2016,USA,COL,6,1
2016,USA,CPV,6,1
2016,USA,CRI,6,1
2016,USA,CUB,4,1
2016,USA,CYP,6,1
2016,USA,CZE,4,1
2016,USA,DEU,4,1
2016,USA,DJI,4,1
2016,USA,DNK,4,1
2016,USA,DOM,4,1
2016,USA,DZA,6,1
2016,USA,ECU,6,1
2016,USA,EGY,6,1
2016,USA,ERI,4,1
2016,USA,ESP,4,1
2016,USA,EST,6,1
2016,USA,ETH,6,1
2016,USA,FIN,4,1
2016,USA,FJI,6,1
2016,USA,FRA,4,1
2016,USA,FSM,6,1
2016,USA,GAB,6,1
2016,USA,GBR,4,1
2016,USA,GEO,6,1
2016,USA,GHA,6,1
2016,USA,GIN,6,1
2016,USA,GMB,6,1
2016,USA,GNQ,6,1
2016,USA,GRC,6,1
2016,USA,GRD,6,1
2016,USA,GTM,6,1
2016,USA,GUY,6,1
2016,USA,HND,4,1
2016,USA,HRV,6,1
2016,USA,HTI,4,1
2016,USA,HUN,4,1
2016,USA,IDN,6,1
2016,USA,IND,4,1
2016,USA,IRL,6,1
2016,USA,IRQ,6,1
2016,USA,ISL,4,1
2016,USA,ISR,6,1
2016,USA,ITA,6,1
2016,USA,JAM,6,1
2016,USA,JOR,6,1
2016,USA,JPN,4,1
2016,USA,KAZ,6,1
2016,USA,KEN,6,1
2016,USA,KGZ,6,1
2016,USA,KHM,6,1
2016,USA,KOR,4,1
2016,USA,KWT,6,1
2016,USA,LAO,6,1
2016,USA,LBN,6,1
2016,USA,LBR,6,1
2016,USA,LKA,6,1
2016,USA,LSO,6,1
2016,USA,LTU,6,1
2016,USA,LUX,4,1
2016,USA,LVA,6,1
2016,USA,MAR,4,1
2016,USA,MDA,6,1
2016,USA,MDG,6,1
2016,USA,MEX,6,1
2016,USA,MHL,6,1
2016,USA,MKD,6,1
2016,USA,MLI,6,1
2016,USA,MLT,6,1
2016,USA,MMR,6,1
2016,USA,MNE,6,1
2016,USA,MNG,6,1
2016,USA,MOZ,6,1
2016,USA,MRT,6,1
2016,USA,MUS,4,1
2016,USA,MWI,6,1
2016,USA,MYS,6,1
2016,USA,NAM,6,1
2016,USA,NER,6,1
2016,USA,NGA,6,1
2016,USA,NIC,6,1
2016,USA,NLD,4,1
2016,USA,NOR,4,1
2016,USA,NPL,6,1
2016,USA,NZL,6,1
2016,USA,OMN,6,1
2016,USA,PAK,6,1
2016,USA,PAN,6,1
2016,USA,PER,6,1
2016,USA,PHL,6,1
2016,USA,PLW,6,1
2016,USA,PNG,6,1
2016,USA,POL,6,1
2016,USA,PRT,4,1
2016,USA,PRY,6,1
2016,USA,QAT,6,1
2016,USA,ROU,6,1
2016,USA,RUS,6,1
2016,USA,RWA,6,1
2016,USA,SAU,4,1
2016,USA,SDN,4,1
2016,USA,SEN,6,1
2016,USA,SGP,4,1
2016,USA,SLE,6,1
2016,USA,SLV,6,1
2016,USA,SRB,6,1
2016,USA,SSD,4,1
2016,USA,SUR,6,1
2016,USA,SVK,6,1
2016,USA,SVN,6,1
2016,USA,SWE,4,1
2016,USA,SWZ,6,1
2016,USA,TCD,6,1
2016,USA,TGO,6,1
2016,USA,THA,6,1
2016,USA,TJK,6,1
2016,USA,TKM,6,1
2016,USA,TLS,6,1
2016,USA,TTO,4,1
2016,USA,TUN,6,1
2016,USA,TUR,6,1
2016,USA,TZA,6,1
2016,USA,UGA,6,1
2016,USA,UKR,6,1
2016,USA,URY,6,1
2016,USA,UZB,6,1
2016,USA,VAT,4,1
2016,USA,VEN,4,1
2016,USA,VNM,6,1
2016,USA,WSM,6,2
2016,USA,XKX,6,1
2016,USA,YEM,6,1
2016,USA,ZAF,4,1
2016,USA,ZMB,6,1
2016,USA,ZWE,6,1
2016,UZB,AFG,6,1
2016,UZB,AUT,4,1
2016,UZB,AZE,6,1
2016,UZB,BEL,6,1
2016,UZB,CHN,6,1
2016,UZB,DEU,6,1
2016,UZB,EGY,6,1
2016,UZB,ESP,6,2
2016,UZB,FRA,6,1
2016,UZB,GBR,6,1
2016,UZB,IDN,6,1
2016,UZB,IND,4,1
2016,UZB,IRN,6,1
2016,UZB,ISR,6,1
2016,UZB,ITA,6,1
2016,UZB,JPN,6,1
2016,UZB,KAZ,6,1
2016,UZB,KGZ,6,1
2016,UZB,KOR,6,1
2016,UZB,KWT,6,1
2016,UZB,LVA,6,1
2016,UZB,MYS,6,1
2016,UZB,PAK,6,1
2016,UZB,POL,4,1
2016,UZB,RUS,6,1
2016,UZB,SAU,6,1
2016,UZB,SGP,4,1
2016,UZB,TJK,6,1
2016,UZB,TKM,6,1
2016,UZB,TUR,6,1
2016,UZB,UKR,6,1
2016,UZB,USA,6,1
2016,VAT,AGO,6,1
2016,VAT,ALB,6,1
2016,VAT,ARG,6,1
2016,VAT,AUS,6,1
2016,VAT,AUT,6,1
2016,VAT,BDI,6,1
2016,VAT,BEL,6,1
2016,VAT,BEN,6,1
2016,VAT,BFA,6,1
2016,VAT,BGD,6,1
2016,VAT,BGR,6,1
2016,VAT,BIH,6,1
2016,VAT,BLR,6,1
2016,VAT,BOL,6,1
2016,VAT,BRA,6,1
2016,VAT,CAF,6,1
2016,VAT,CAN,6,1
2016,VAT,CHE,6,1
2016,VAT,CHL,6,1
2016,VAT,CIV,6,1
2016,VAT,CMR,6,1
2016,VAT,COD,6,1
2016,VAT,COG,6,1
2016,VAT,COL,6,1
2016,VAT,CRI,6,1
2016,VAT,CUB,6,1
2016,VAT,CYP,6,2
2016,VAT,CZE,6,1
2016,VAT,DEU,4,1
2016,VAT,DOM,6,1
2016,VAT,DZA,6,1
2016,VAT,ECU,6,1
2016,VAT,EGY,6,1
2016,VAT,ESP,6,1
2016,VAT,ETH,6,1
2016,VAT,FRA,6,1
2016,VAT,GBR,6,1
2016,VAT,GEO,6,1
2016,VAT,GHA,6,1
2016,VAT,GIN,6,1
2016,VAT,GRC,6,1
2016,VAT,GTM,6,1
2016,VAT,HND,6,1
2016,VAT,HRV,6,1
2016,VAT,HTI,6,1
2016,VAT,HUN,4,1
2016,VAT,IDN,6,1
2016,VAT,IND,6,1
2016,VAT,IRL,6,1
2016,VAT,IRN,6,1
2016,VAT,IRQ,6,1
2016,VAT,ISR,6,1
2016,VAT,ITA,6,1
2016,VAT,JOR,6,1
2016,VAT,JPN,6,1
2016,VAT,KAZ,6,1
2016,VAT,KEN,6,1
2016,VAT,KOR,6,1
2016,VAT,KWT,6,1
2016,VAT,LBN,6,1
2016,VAT,LBR,6,1
2016,VAT,LKA,6,1
2016,VAT,LTU,6,1
2016,VAT,MAR,6,1
2016,VAT,MDG,6,1
2016,VAT,MEX,6,1
2016,VAT,MLT,6,1
2016,VAT,MOZ,6,1
2016,VAT,MWI,6,1
2016,VAT,MYS,6,1
2016,VAT,NGA,6,1
2016,VAT,NIC,6,1
2016,VAT,NLD,6,1
2016,VAT,NZL,6,1
2016,VAT,PAK,6,1
2016,VAT,PER,6,1
2016,VAT,PHL,6,1
2016,VAT,PNG,6,1
2016,VAT,POL,6,1
2016,VAT,PRT,6,1
2016,VAT,PRY,6,1
2016,VAT,ROU,6,1
2016,VAT,RUS,6,1
2016,VAT,RWA,6,1
2016,VAT,SDN,6,1
2016,VAT,SEN,6,1
2016,VAT,SGP,6,1
2016,VAT,SLV,6,1
2016,VAT,SMR,6,2
2016,VAT,SRB,6,1
2016,VAT,SVK,6,1
2016,VAT,SVN,6,1
2016,VAT,SWE,6,1
2016,VAT,SYR,6,1
2016,VAT,TCD,6,1
2016,VAT,TGO,6,1
2016,VAT,THA,6,1
2016,VAT,TLS,6,1
2016,VAT,TTO,6,1
2016,VAT,TUR,6,1
2016,VAT,TWN,4,1
2016,VAT,TZA,6,1
2016,VAT,UGA,6,1
2016,VAT,UKR,6,1
2016,VAT,URY,6,1
2016,VAT,USA,6,1
2016,VAT,UZB,6,1
2016,VAT,VEN,6,1
2016,VAT,ZAF,6,1
2016,VAT,ZMB,6,1
2016,VAT,ZWE,6,1
2016,VCT,BEL,4,2
2016,VCT,CUB,6,1
2016,VCT,GBR,6,1
2016,VCT,USA,4,1
2016,VEN,AGO,6,1
2016,VEN,ARG,6,1
2016,VEN,ATG,6,1
2016,VEN,AUS,4,1
2016,VEN,AUT,6,1
2016,VEN,BEL,6,1
2016,VEN,BEN,6,1
2016,VEN,BGR,6,1
2016,VEN,BLR,6,1
2016,VEN,BOL,6,1
2016,VEN,BRA,6,1
2016,VEN,CAN,6,1
2016,VEN,CHE,6,1
2016,VEN,CHL,6,1
2016,VEN,CHN,6,1
2016,VEN,COG,6,1
2016,VEN,COL,6,1
2016,VEN,CRI,6,1
2016,VEN,CUB,6,1
2016,VEN,CYP,4,1
2016,VEN,CZE,4,1
2016,VEN,DEU,6,1
2016,VEN,DMA,6,1
2016,VEN,DNK,6,1
2016,VEN,DOM,6,1
2016,VEN,DZA,6,1
2016,VEN,ECU,6,1
2016,VEN,EGY,6,1
2016,VEN,ESP,6,1
2016,VEN,ETH,6,1
2016,VEN,FIN,4,1
2016,VEN,FRA,6,1
2016,VEN,GBR,6,1
2016,VEN,GMB,6,1
2016,VEN,GNQ,6,1
2016,VEN,GRC,6,1
2016,VEN,GRD,6,1
2016,VEN,GTM,6,1
2016,VEN,GUY,6,1
2016,VEN,HND,6,1
2016,VEN,HTI,6,1
2016,VEN,HUN,6,1
2016,VEN,IDN,6,1
